Unnamed: 0,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,height,weight,birth_date,college,Salary
24422,2017.0,Jeremy Lin,PG,28.0,BRK,36.0,33.0,883.0,19.2,0.566,0.39,0.353,1.3,14.7,8.1,35.5,2.2,1.2,15.7,26.6,,1.3,0.8,2.1,0.115,,2.5,-0.5,2.0,0.9,175.0,400.0,0.438,58.0,156.0,0.372,117.0,244.0,0.48,0.51,115.0,141.0,0.816,11.0,124.0,135.0,184.0,41.0,14.0,86.0,79.0,523.0,6-3,200.0,"August 23, 1988",Harvard University,12000000.0
24423,2017.0,Shaun Livingston,PG,31.0,GSW,76.0,3.0,1345.0,10.1,0.568,0.009,0.19,2.4,9.4,6.2,13.5,1.4,1.2,15.1,12.9,,1.1,1.6,2.6,0.094,,-2.5,0.5,-2.0,0.0,173.0,316.0,0.547,1.0,3.0,0.333,172.0,313.0,0.55,0.549,42.0,60.0,0.7,28.0,123.0,151.0,139.0,38.0,20.0,61.0,120.0,389.0,6-7,192.0,"September 11, 1985",,7692308.0
24425,2017.0,Kevon Looney,C,20.0,GSW,53.0,4.0,447.0,13.4,0.553,0.084,0.318,11.5,18.5,15.2,8.5,1.5,3.0,12.2,13.4,,0.7,0.8,1.4,0.154,,-1.4,1.7,0.3,0.3,56.0,107.0,0.523,2.0,9.0,0.222,54.0,98.0,0.551,0.533,21.0,34.0,0.618,44.0,80.0,124.0,29.0,14.0,17.0,17.0,64.0,135.0,6-9,220.0,"February 6, 1996","University of California, Los Angeles",1471382.0
24426,2017.0,Brook Lopez,C,28.0,BRK,75.0,75.0,2222.0,20.4,0.578,0.33,0.311,5.8,13.3,9.6,14.8,0.8,4.2,12.1,29.2,,3.1,1.8,4.9,0.105,,1.9,-0.4,1.5,2.0,555.0,1172.0,0.474,134.0,387.0,0.346,421.0,785.0,0.536,0.531,295.0,364.0,0.81,121.0,282.0,403.0,176.0,38.0,124.0,184.0,192.0,1539.0,7-0,275.0,"April 1, 1988",Stanford University,22642350.0
24427,2017.0,Robin Lopez,C,28.0,CHI,81.0,81.0,2271.0,14.4,0.511,0.003,0.134,11.4,13.2,12.3,5.6,0.4,4.1,9.9,17.5,,1.8,2.4,4.3,0.09,,-1.9,1.0,-0.9,0.6,382.0,775.0,0.493,0.0,2.0,0.0,382.0,773.0,0.494,0.493,75.0,104.0,0.721,243.0,276.0,519.0,80.0,18.0,117.0,90.0,151.0,839.0,7-0,255.0,"April 1, 1988",Stanford University,13788500.0
24428,2017.0,Kevin Love,PF,28.0,CLE,60.0,60.0,1885.0,21.1,0.573,0.449,0.34,8.9,29.3,19.5,9.8,1.4,0.9,10.9,26.4,,4.0,2.4,6.4,0.163,,1.7,-0.9,0.8,1.3,370.0,867.0,0.427,145.0,389.0,0.373,225.0,478.0,0.471,0.51,257.0,295.0,0.871,148.0,518.0,666.0,116.0,53.0,22.0,122.0,125.0,1142.0,6-10,251.0,"September 7, 1988","University of California, Los Angeles",22642350.0
24429,2017.0,Kyle Lowry,PG,30.0,TOR,60.0,60.0,2244.0,22.9,0.623,0.51,0.398,2.4,12.1,7.3,29.9,2.0,0.7,13.8,24.9,,7.8,2.3,10.1,0.216,,7.1,-0.4,6.7,4.9,426.0,918.0,0.464,193.0,468.0,0.412,233.0,450.0,0.518,0.569,299.0,365.0,0.819,48.0,240.0,288.0,417.0,88.0,19.0,173.0,170.0,1344.0,6-0,205.0,"March 25, 1986",Villanova University,28703704.0
24431,2017.0,Timothe Luwawu-Cabarrot,SF,21.0,PHI,69.0,19.0,1190.0,8.5,0.536,0.446,0.341,2.3,11.5,6.9,9.6,1.3,0.7,15.0,17.8,,0.0,0.8,0.8,0.034,,-2.8,-1.2,-4.0,-0.6,145.0,361.0,0.402,50.0,161.0,0.311,95.0,200.0,0.475,0.471,105.0,123.0,0.854,25.0,124.0,149.0,75.0,32.0,10.0,73.0,154.0,445.0,6-6,205.0,"May 9, 1995",,1386600.0
24432,2017.0,Trey Lyles,PF,21.0,UTA,71.0,4.0,1158.0,10.0,0.464,0.465,0.18,4.9,18.1,11.7,9.6,1.2,1.4,11.9,21.7,,-0.9,1.6,0.8,0.032,,-2.9,-0.1,-3.0,-0.3,159.0,439.0,0.362,65.0,204.0,0.319,94.0,235.0,0.4,0.436,57.0,79.0,0.722,48.0,187.0,235.0,70.0,26.0,20.0,64.0,97.0,440.0,6-10,234.0,"November 5, 1995",University of Kentucky,2441400.0
24433,2017.0,Shelvin Mack,PG,26.0,UTA,55.0,9.0,1205.0,10.9,0.518,0.315,0.202,2.0,10.1,6.1,20.4,1.8,0.2,17.8,19.6,,-0.1,1.5,1.4,0.054,,-1.7,-0.1,-1.8,0.1,170.0,381.0,0.446,37.0,120.0,0.308,133.0,261.0,0.51,0.495,53.0,77.0,0.688,20.0,108.0,128.0,154.0,42.0,3.0,90.0,100.0,430.0,6-3,203.0,"April 22, 1990",Butler University,6000000.0
24434,2017.0,Ian Mahinmi,C,30.0,WAS,31.0,0.0,555.0,14.1,0.601,0.0,0.676,9.6,20.8,15.2,4.7,2.9,3.6,19.1,14.0,,0.5,0.9,1.4,0.123,,-2.1,2.9,0.8,0.4,65.0,111.0,0.586,0.0,0.0,,65.0,111.0,0.586,0.586,43.0,75.0,0.573,47.0,103.0,150.0,19.0,33.0,24.0,34.0,90.0,173.0,6-11,250.0,"November 5, 1986",,16661641.0
24435,2017.0,Thon Maker,C,19.0,MIL,57.0,34.0,562.0,14.0,0.558,0.409,0.271,8.4,15.2,11.8,6.2,0.9,4.1,7.7,17.8,,0.8,0.5,1.3,0.113,,-0.5,-1.0,-1.5,0.1,83.0,181.0,0.459,28.0,74.0,0.378,55.0,107.0,0.514,0.536,32.0,49.0,0.653,40.0,74.0,114.0,23.0,10.0,26.0,17.0,84.0,226.0,7-1,216.0,"February 25, 1997",,2684160.0
24436,2017.0,Boban Marjanovic,C,28.0,DET,35.0,0.0,293.0,29.6,0.606,0.0,0.439,16.5,32.5,24.2,5.3,1.0,3.4,6.0,25.3,,1.2,0.5,1.7,0.28,,1.0,-0.9,0.1,0.2,72.0,132.0,0.545,0.0,0.0,,72.0,132.0,0.545,0.545,47.0,58.0,0.81,46.0,84.0,130.0,9.0,6.0,12.0,10.0,25.0,191.0,7-3,290.0,"August 15, 1988",,7000000.0
24437,2017.0,Jarell Martin,PF,22.0,MEM,42.0,3.0,558.0,8.7,0.477,0.166,0.331,8.4,25.3,16.6,2.2,1.6,1.5,13.9,16.4,,-0.2,0.8,0.6,0.054,,-5.8,-0.6,-6.4,-0.6,58.0,151.0,0.384,9.0,25.0,0.36,49.0,126.0,0.389,0.414,40.0,50.0,0.8,42.0,120.0,162.0,8.0,17.0,9.0,28.0,91.0,165.0,6-10,239.0,"May 24, 1994",Louisiana State University,1471382.0
24438,2017.0,Wesley Matthews,SG,30.0,DAL,73.0,73.0,2495.0,11.9,0.533,0.566,0.211,0.8,11.8,6.0,13.6,1.6,0.6,9.9,19.4,,1.0,2.1,3.1,0.06,,0.2,-0.1,0.1,1.3,333.0,847.0,0.393,174.0,479.0,0.363,159.0,368.0,0.432,0.496,146.0,179.0,0.816,18.0,241.0,259.0,210.0,77.0,16.0,102.0,161.0,986.0,6-5,220.0,"October 14, 1986",Marquette University,17884176.0
24441,2017.0,Patrick McCaw,SG,21.0,GSW,71.0,20.0,1074.0,8.6,0.54,0.502,0.151,2.4,7.6,5.2,9.0,1.4,1.1,12.1,11.9,,0.6,1.2,1.7,0.077,,-1.6,-0.1,-1.7,0.1,106.0,245.0,0.433,41.0,123.0,0.333,65.0,122.0,0.533,0.516,29.0,37.0,0.784,22.0,79.0,101.0,77.0,32.0,15.0,36.0,62.0,282.0,6-7,185.0,"October 25, 1995","University of Nevada, Las Vegas",1312611.0
24443,2017.0,C.J. McCollum,SG,25.0,POR,80.0,80.0,2796.0,19.9,0.585,0.305,0.204,2.4,9.2,5.8,18.0,1.3,1.2,9.9,27.5,,6.2,1.4,7.6,0.131,,3.3,-2.2,1.0,2.1,692.0,1441.0,0.48,185.0,440.0,0.42,507.0,1001.0,0.506,0.544,268.0,294.0,0.912,60.0,231.0,291.0,285.0,72.0,42.0,172.0,202.0,1837.0,6-3,190.0,"September 19, 1991",Lehigh University,23962573.0
24444,2017.0,T.J. McConnell,PG,24.0,PHI,81.0,51.0,2133.0,13.7,0.504,0.107,0.176,2.0,11.0,6.5,37.5,3.1,0.4,22.4,14.4,,1.4,2.4,3.8,0.084,,-2.0,0.1,-1.9,0.0,236.0,512.0,0.461,11.0,55.0,0.2,225.0,457.0,0.492,0.472,73.0,90.0,0.811,39.0,212.0,251.0,534.0,134.0,10.0,159.0,139.0,556.0,6-2,200.0,"March 25, 1992",University of Arizona,1471382.0
24445,2017.0,Chris McCullough,PF,21.0,TOT,16.0,0.0,80.0,15.2,0.526,0.219,0.156,12.1,13.3,12.7,4.4,1.2,1.9,8.1,19.9,,0.1,0.1,0.1,0.072,,-2.0,-2.6,-4.6,-0.1,16.0,32.0,0.5,1.0,7.0,0.143,15.0,25.0,0.6,0.516,3.0,5.0,0.6,9.0,10.0,19.0,2.0,2.0,2.0,3.0,7.0,36.0,6-11,200.0,"February 5, 1995",Syracuse University,1471382.0
24446,2017.0,Chris McCullough,PF,21.0,BRK,14.0,0.0,72.0,16.8,0.541,0.194,0.097,13.4,11.6,12.5,4.9,0.7,2.1,5.8,20.4,,0.1,0.0,0.1,0.098,,-0.9,-3.0,-3.8,0.0,16.0,31.0,0.516,1.0,6.0,0.167,15.0,25.0,0.6,0.532,2.0,3.0,0.667,9.0,8.0,17.0,2.0,1.0,2.0,2.0,7.0,35.0,6-11,200.0,"February 5, 1995",Syracuse University,1471382.0
24447,2017.0,Chris McCullough,PF,21.0,WAS,2.0,0.0,8.0,1.1,0.266,1.0,2.0,0.0,28.1,14.1,0.0,6.2,0.0,34.7,15.7,,0.0,0.0,0.0,-0.163,,-11.8,0.3,-11.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,2.0,0.5,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,6-11,200.0,"February 5, 1995",Syracuse University,1471382.0
24448,2017.0,K.J. McDaniels,SF,23.0,TOT,49.0,0.0,505.0,11.5,0.555,0.391,0.225,3.2,14.1,8.7,4.0,1.8,2.8,13.5,18.1,,0.0,0.5,0.5,0.051,,-3.5,-0.6,-4.1,-0.3,77.0,169.0,0.456,20.0,66.0,0.303,57.0,103.0,0.553,0.515,32.0,38.0,0.842,15.0,67.0,82.0,13.0,19.0,18.0,29.0,49.0,206.0,6-6,205.0,"February 9, 1993",Clemson University,100000.0
24449,2017.0,K.J. McDaniels,SF,23.0,HOU,29.0,0.0,212.0,10.2,0.552,0.397,0.147,3.1,12.4,7.7,2.7,1.6,3.0,12.1,16.4,,0.0,0.2,0.3,0.058,,-3.7,-1.0,-4.7,-0.1,31.0,68.0,0.456,9.0,27.0,0.333,22.0,41.0,0.537,0.522,9.0,10.0,0.9,6.0,24.0,30.0,4.0,7.0,8.0,10.0,24.0,80.0,6-6,205.0,"February 9, 1993",Clemson University,100000.0
24450,2017.0,K.J. McDaniels,SF,23.0,BRK,20.0,0.0,293.0,12.5,0.556,0.386,0.277,3.3,15.3,9.4,4.9,1.9,2.6,14.4,19.3,,0.0,0.3,0.3,0.046,,-3.3,-0.4,-3.7,-0.1,46.0,101.0,0.455,11.0,39.0,0.282,35.0,62.0,0.565,0.51,23.0,28.0,0.821,9.0,43.0,52.0,9.0,12.0,10.0,19.0,25.0,126.0,6-6,205.0,"February 9, 1993",Clemson University,100000.0
24451,2017.0,Doug McDermott,SF,25.0,TOT,66.0,5.0,1508.0,10.7,0.554,0.416,0.169,1.4,11.5,6.4,5.9,0.4,0.3,6.6,16.4,,1.6,1.0,2.6,0.083,,-1.2,-2.3,-3.5,-0.6,222.0,497.0,0.447,77.0,207.0,0.372,145.0,290.0,0.5,0.524,71.0,84.0,0.845,20.0,159.0,179.0,58.0,13.0,5.0,38.0,79.0,592.0,6-8,225.0,"January 3, 1992",Creighton University,3294994.0
24452,2017.0,Doug McDermott,SF,25.0,CHI,44.0,4.0,1078.0,11.3,0.555,0.399,0.18,1.4,11.7,6.5,6.5,0.5,0.3,7.4,17.6,,1.1,0.8,1.9,0.084,,-0.9,-2.0,-2.9,-0.2,166.0,373.0,0.445,56.0,149.0,0.376,110.0,224.0,0.491,0.52,59.0,67.0,0.881,14.0,116.0,130.0,45.0,11.0,4.0,32.0,57.0,447.0,6-8,225.0,"January 3, 1992",Creighton University,3294994.0
24453,2017.0,Doug McDermott,SF,25.0,OKC,22.0,1.0,430.0,9.3,0.551,0.468,0.137,1.5,11.1,6.3,4.4,0.2,0.2,4.4,13.6,,0.5,0.2,0.7,0.08,,-2.1,-2.9,-4.9,-0.3,56.0,124.0,0.452,21.0,58.0,0.362,35.0,66.0,0.53,0.536,12.0,17.0,0.706,6.0,43.0,49.0,13.0,2.0,1.0,6.0,22.0,145.0,6-8,225.0,"January 3, 1992",Creighton University,3294994.0
24454,2017.0,JaVale McGee,C,29.0,GSW,77.0,10.0,739.0,25.2,0.642,0.013,0.348,15.8,20.1,18.1,3.8,1.2,7.1,9.8,23.8,,2.0,1.5,3.5,0.225,,0.2,0.6,0.8,0.5,208.0,319.0,0.652,0.0,4.0,0.0,208.0,315.0,0.66,0.652,56.0,111.0,0.505,100.0,144.0,244.0,17.0,19.0,67.0,40.0,109.0,472.0,7-0,270.0,"January 19, 1988","University of Nevada, Reno",2116955.0
24455,2017.0,Rodney McGruder,SG,25.0,MIA,78.0,65.0,1966.0,9.1,0.506,0.478,0.154,5.3,9.2,7.2,8.8,1.2,0.7,10.2,12.3,,1.2,1.7,2.9,0.072,,-0.8,0.5,-0.4,0.8,190.0,460.0,0.413,73.0,220.0,0.332,117.0,240.0,0.488,0.492,44.0,71.0,0.62,95.0,162.0,257.0,124.0,45.0,18.0,56.0,140.0,497.0,6-4,205.0,"July 29, 1991",Kansas State University,1312611.0
24456,2017.0,Ben McLemore,SG,23.0,SAC,61.0,26.0,1176.0,9.8,0.538,0.406,0.222,1.9,10.8,6.4,6.9,1.2,0.5,11.9,20.1,,-0.1,0.5,0.4,0.015,,-2.1,-2.7,-4.8,-0.8,180.0,419.0,0.43,65.0,170.0,0.382,115.0,249.0,0.462,0.507,70.0,93.0,0.753,19.0,111.0,130.0,51.0,29.0,6.0,62.0,108.0,495.0,6-5,195.0,"February 11, 1993",University of Kansas,5200000.0
24458,2017.0,Josh McRoberts,PF,29.0,MIA,22.0,14.0,381.0,9.8,0.439,0.263,0.076,6.6,15.0,10.7,18.9,1.3,0.8,15.9,16.9,,-0.1,0.4,0.3,0.036,,-2.9,0.5,-2.4,0.0,44.0,118.0,0.373,13.0,31.0,0.419,31.0,87.0,0.356,0.428,6.0,9.0,0.667,23.0,51.0,74.0,50.0,10.0,4.0,23.0,31.0,107.0,6-10,240.0,"February 28, 1987",Duke University,6021175.0
24459,2017.0,Jodie Meeks,SG,29.0,ORL,36.0,10.0,738.0,13.1,0.567,0.535,0.289,0.7,10.9,5.7,9.3,2.3,0.4,11.1,19.4,,0.5,0.6,1.1,0.073,,-0.4,-1.4,-1.8,0.0,103.0,256.0,0.402,56.0,137.0,0.409,47.0,119.0,0.395,0.512,65.0,74.0,0.878,5.0,72.0,77.0,45.0,34.0,4.0,36.0,41.0,327.0,6-4,210.0,"August 21, 1987",University of Kentucky,3290000.0
24460,2017.0,Salah Mejri,C,30.0,DAL,73.0,11.0,905.0,14.8,0.65,0.022,0.445,11.9,28.4,19.8,2.4,1.8,6.1,19.6,10.6,,1.3,1.7,3.0,0.159,,-3.6,3.8,0.2,0.5,88.0,137.0,0.642,1.0,3.0,0.333,87.0,134.0,0.649,0.646,36.0,61.0,0.59,97.0,211.0,308.0,14.0,32.0,61.0,40.0,152.0,213.0,7-1,245.0,"June 15, 1986",,1471382.0
24461,2017.0,Jordan Mickey,PF,22.0,BOS,25.0,1.0,141.0,9.8,0.473,0.029,0.412,10.4,16.4,13.4,7.1,1.1,3.5,18.3,15.5,,-0.1,0.2,0.1,0.036,,-5.7,0.9,-4.8,-0.1,15.0,34.0,0.441,0.0,1.0,0.0,15.0,33.0,0.455,0.441,8.0,14.0,0.571,13.0,21.0,34.0,7.0,3.0,6.0,9.0,12.0,38.0,6-8,235.0,"July 9, 1994",Louisiana State University,1471382.0
24462,2017.0,Khris Middleton,SF,25.0,MIL,29.0,23.0,889.0,15.0,0.57,0.312,0.276,1.5,14.5,8.1,17.5,2.3,0.7,14.8,22.5,,0.7,0.9,1.6,0.085,,0.0,-0.6,-0.5,0.3,150.0,333.0,0.45,45.0,104.0,0.433,105.0,229.0,0.459,0.518,81.0,92.0,0.88,11.0,112.0,123.0,99.0,41.0,7.0,65.0,79.0,426.0,6-8,234.0,"August 12, 1991",Texas A&M University,14100000.0
24463,2017.0,C.J. Miles,SF,29.0,IND,76.0,29.0,1776.0,13.7,0.592,0.632,0.144,1.9,12.4,7.2,4.1,1.3,1.2,5.5,18.4,,2.7,1.4,4.0,0.109,,1.5,-2.1,-0.5,0.7,281.0,647.0,0.434,169.0,409.0,0.413,112.0,238.0,0.471,0.565,84.0,93.0,0.903,30.0,199.0,229.0,48.0,46.0,25.0,40.0,151.0,815.0,6-6,225.0,"April 18, 1987",,7936509.0
24465,2017.0,Patty Mills,PG,28.0,SAS,80.0,8.0,1754.0,15.2,0.577,0.572,0.129,1.6,7.4,4.6,24.3,1.9,0.1,13.3,19.5,,2.8,2.2,5.1,0.139,,2.5,-1.2,1.3,1.5,273.0,622.0,0.439,147.0,356.0,0.413,126.0,266.0,0.474,0.557,66.0,80.0,0.825,24.0,118.0,142.0,280.0,65.0,3.0,101.0,109.0,759.0,6-0,185.0,"August 11, 1988",Saint Mary's College of California,10714286.0
24467,2017.0,Paul Millsap,PF,31.0,ATL,69.0,67.0,2343.0,17.8,0.542,0.248,0.417,5.3,19.5,12.5,17.9,1.9,2.3,12.1,24.4,,2.6,3.8,6.4,0.132,,0.5,2.1,2.7,2.7,430.0,972.0,0.442,75.0,241.0,0.311,355.0,731.0,0.486,0.481,311.0,405.0,0.768,111.0,422.0,533.0,252.0,90.0,62.0,158.0,186.0,1246.0,6-8,246.0,"February 10, 1985",Louisiana Tech University,31269231.0
24468,2017.0,Nikola Mirotic,PF,25.0,CHI,70.0,15.0,1679.0,14.5,0.546,0.603,0.205,3.9,20.9,12.3,6.9,1.6,2.7,10.4,19.8,,1.3,2.5,3.8,0.108,,0.0,0.5,0.4,1.0,258.0,625.0,0.413,129.0,377.0,0.342,129.0,248.0,0.52,0.516,99.0,128.0,0.773,61.0,323.0,384.0,75.0,53.0,56.0,79.0,128.0,744.0,6-10,220.0,"February 11, 1991",,12500000.0
24469,2017.0,Greg Monroe,C,26.0,MIL,81.0,0.0,1823.0,21.1,0.572,0.006,0.329,10.8,23.1,17.0,17.3,2.6,1.8,14.4,24.3,,3.0,2.6,5.6,0.147,,0.5,1.5,2.0,1.9,387.0,726.0,0.533,0.0,4.0,0.0,387.0,722.0,0.536,0.533,177.0,239.0,0.741,167.0,365.0,532.0,187.0,92.0,38.0,140.0,168.0,951.0,6-11,265.0,"June 4, 1990",Georgetown University,17884176.0
24470,2017.0,E'Twaun Moore,SG,27.0,NOP,73.0,22.0,1820.0,12.1,0.537,0.336,0.12,1.9,6.9,4.4,13.8,1.3,1.4,8.7,17.4,,1.2,1.5,2.7,0.07,,-0.8,-0.5,-1.3,0.3,283.0,619.0,0.457,77.0,208.0,0.37,206.0,411.0,0.501,0.519,57.0,74.0,0.77,33.0,119.0,152.0,164.0,50.0,32.0,62.0,131.0,700.0,6-4,191.0,"February 28, 1989",Purdue University,8445024.0
24471,2017.0,Marcus Morris,SF,27.0,DET,79.0,79.0,2565.0,12.4,0.508,0.355,0.184,3.2,12.8,7.8,9.4,1.0,0.8,7.4,20.3,,1.4,2.4,3.9,0.072,,-0.3,-0.2,-0.5,1.0,421.0,1007.0,0.418,118.0,357.0,0.331,303.0,650.0,0.466,0.477,145.0,185.0,0.784,77.0,289.0,366.0,160.0,52.0,25.0,87.0,168.0,1105.0,6-9,235.0,"September 2, 1989",University of Kansas,5000000.0
24472,2017.0,Markieff Morris,PF,27.0,WAS,76.0,76.0,2374.0,13.7,0.54,0.22,0.242,5.1,18.2,11.7,7.8,1.7,1.5,11.6,20.5,,1.6,2.5,4.1,0.083,,-1.3,0.2,-1.0,0.6,406.0,889.0,0.457,71.0,196.0,0.362,335.0,693.0,0.483,0.497,180.0,215.0,0.837,107.0,385.0,492.0,126.0,82.0,42.0,129.0,254.0,1063.0,6-10,245.0,"September 2, 1989",University of Kansas,8000000.0
24477,2017.0,Timofey Mozgov,C,30.0,LAL,54.0,52.0,1104.0,12.3,0.553,0.003,0.238,9.9,16.4,13.1,5.9,0.7,2.3,16.6,16.8,,0.7,0.4,1.1,0.048,,-2.8,-0.8,-3.6,-0.4,169.0,328.0,0.515,0.0,1.0,0.0,169.0,327.0,0.517,0.515,63.0,78.0,0.808,104.0,160.0,264.0,43.0,16.0,31.0,72.0,133.0,401.0,7-1,275.0,"July 16, 1986",,15280000.0
24478,2017.0,Emmanuel Mudiay,PG,20.0,DEN,55.0,41.0,1406.0,10.9,0.483,0.323,0.303,2.3,11.6,7.0,21.8,1.4,0.7,16.5,22.6,,-0.4,0.5,0.2,0.006,,-2.0,-1.8,-3.8,-0.6,208.0,551.0,0.377,56.0,178.0,0.315,152.0,373.0,0.408,0.428,131.0,167.0,0.784,29.0,149.0,178.0,217.0,41.0,13.0,123.0,95.0,603.0,6-5,200.0,"March 5, 1996",,3381480.0
24479,2017.0,Shabazz Muhammad,SF,24.0,MIN,78.0,1.0,1516.0,14.9,0.566,0.244,0.318,6.4,10.6,8.5,3.7,0.7,0.3,7.6,21.5,,2.5,0.2,2.7,0.086,,-0.2,-4.3,-4.4,-0.9,288.0,598.0,0.482,49.0,146.0,0.336,239.0,452.0,0.529,0.523,147.0,190.0,0.774,84.0,136.0,220.0,35.0,22.0,6.0,56.0,86.0,772.0,6-6,223.0,"November 13, 1992","University of California, Los Angeles",1577230.0
24480,2017.0,Dejounte Murray,PG,20.0,SAS,38.0,8.0,322.0,9.6,0.503,0.198,0.259,2.2,12.4,7.4,22.6,1.3,1.5,22.7,23.5,,-0.4,0.5,0.0,0.004,,-4.6,-0.2,-4.8,-0.2,50.0,116.0,0.431,9.0,23.0,0.391,41.0,93.0,0.441,0.47,21.0,30.0,0.7,6.0,36.0,42.0,48.0,8.0,6.0,38.0,29.0,130.0,6-5,170.0,"September 19, 1996",University of Washington,1312611.0
24481,2017.0,Jamal Murray,SG,19.0,DEN,82.0,10.0,1764.0,11.9,0.518,0.471,0.164,2.6,10.7,6.7,14.0,1.4,1.1,12.6,21.6,,0.6,0.7,1.4,0.037,,-0.5,-2.1,-2.6,-0.3,295.0,730.0,0.404,115.0,344.0,0.334,180.0,386.0,0.466,0.483,106.0,120.0,0.883,41.0,173.0,214.0,170.0,52.0,24.0,113.0,124.0,811.0,6-4,207.0,"February 23, 1997",University of Kentucky,3355320.0
24482,2017.0,Mike Muscala,C,25.0,ATL,70.0,3.0,1237.0,14.4,0.596,0.326,0.19,6.9,14.4,10.7,11.9,1.2,2.8,13.1,14.8,,1.8,1.6,3.4,0.132,,-0.4,1.5,1.1,1.0,170.0,337.0,0.504,46.0,110.0,0.418,124.0,227.0,0.546,0.573,49.0,64.0,0.766,76.0,164.0,240.0,95.0,30.0,41.0,55.0,97.0,435.0,6-11,240.0,"July 1, 1991",Bucknell University,5000000.0
24483,2017.0,Larry Nance,PF,24.0,LAL,63.0,7.0,1442.0,15.8,0.567,0.1,0.222,8.8,19.6,14.0,9.7,2.8,2.3,12.4,13.4,,2.1,1.5,3.5,0.118,,-0.3,2.3,2.0,1.5,190.0,361.0,0.526,10.0,36.0,0.278,180.0,325.0,0.554,0.54,59.0,80.0,0.738,120.0,249.0,369.0,96.0,82.0,40.0,56.0,149.0,449.0,6-9,230.0,"January 1, 1993",University of Wyoming,1471382.0
24484,2017.0,Shabazz Napier,PG,25.0,POR,53.0,2.0,512.0,13.6,0.533,0.503,0.268,1.7,11.5,6.6,19.5,3.1,0.3,16.7,21.2,,0.1,0.5,0.6,0.06,,-0.9,-1.3,-2.2,0.0,73.0,183.0,0.399,34.0,92.0,0.37,39.0,91.0,0.429,0.492,38.0,49.0,0.776,8.0,53.0,61.0,67.0,32.0,2.0,41.0,38.0,218.0,6-1,175.0,"July 14, 1991",University of Connecticut,2361360.0
24487,2017.0,Jameer Nelson,PG,34.0,DEN,75.0,39.0,2045.0,11.4,0.544,0.452,0.104,1.5,8.8,5.2,26.0,1.3,0.3,17.0,15.8,,2.3,0.5,2.8,0.065,,0.3,-2.3,-2.0,0.0,268.0,604.0,0.444,106.0,273.0,0.388,162.0,331.0,0.489,0.531,45.0,63.0,0.714,28.0,164.0,192.0,385.0,53.0,8.0,129.0,197.0,687.0,6-0,190.0,"February 9, 1982",Saint Joseph's University,4736050.0
24488,2017.0,Raul Neto,PG,24.0,UTA,40.0,0.0,346.0,10.7,0.527,0.341,0.099,1.4,8.4,5.0,15.1,3.2,1.2,13.6,14.8,,0.2,0.6,0.7,0.1,,-1.7,1.4,-0.3,0.1,41.0,91.0,0.451,10.0,31.0,0.323,31.0,60.0,0.517,0.505,8.0,9.0,0.889,4.0,26.0,30.0,34.0,21.0,5.0,15.0,48.0,100.0,6-1,179.0,"May 19, 1992",,1471382.0
24489,2017.0,Georges Niang,PF,23.0,IND,23.0,0.0,93.0,0.1,0.285,0.333,0.056,2.4,17.9,10.3,7.5,1.6,0.0,11.9,20.2,,-0.4,0.1,-0.3,-0.168,,-9.9,-2.2,-12.1,-0.2,9.0,36.0,0.25,1.0,12.0,0.083,8.0,24.0,0.333,0.264,2.0,2.0,1.0,2.0,15.0,17.0,5.0,3.0,0.0,5.0,6.0,21.0,6-8,230.0,"June 17, 1993",Iowa State University,100000.0
24490,2017.0,Andrew Nicholson,PF,27.0,TOT,38.0,0.0,342.0,5.9,0.427,0.243,0.126,4.9,14.6,9.8,4.1,2.3,1.5,12.7,17.0,,-0.5,0.4,-0.1,-0.019,,-5.9,-0.5,-6.4,-0.4,43.0,111.0,0.387,5.0,27.0,0.185,38.0,84.0,0.452,0.41,9.0,14.0,0.643,15.0,46.0,61.0,10.0,16.0,6.0,17.0,55.0,100.0,6-9,250.0,"December 8, 1989",St. Bonaventure University,2844429.0
24491,2017.0,Andrew Nicholson,PF,27.0,WAS,28.0,0.0,231.0,6.3,0.425,0.208,0.156,5.4,11.2,8.3,4.2,2.3,2.2,11.8,17.6,,-0.3,0.3,-0.1,-0.014,,-5.5,-0.3,-5.8,-0.2,30.0,77.0,0.39,3.0,16.0,0.188,27.0,61.0,0.443,0.409,7.0,12.0,0.583,11.0,23.0,34.0,7.0,11.0,6.0,11.0,37.0,70.0,6-9,250.0,"December 8, 1989",St. Bonaventure University,2844429.0
